team.home,away.team,H_buildUpPlaySpeedClass,H_buildUpPlayDribblingClass,H_buildUpPlayPassingClass,H_buildUpPlayPositioningClass,H_chanceCreationPassingClass,H_chanceCreationCrossingClass,H_chanceCreationShootingClass,H_chanceCreationPositioningClass,H_defencePressureClass,H_defenceAggressionClass,H_defenceTeamWidthClass,A_buildUpPlaySpeedClass,A_buildUpPlayDribblingClass,A_buildUpPlayPassingClass,A_buildUpPlayPositioningClass,A_chanceCreationPassingClass,A_chanceCreationCrossingClass,A_chanceCreationShootingClass,A_chanceCreationPositioningClass,A_defencePressureClass,A_defenceAggressionClass,A_defenceTeamWidthClass,result
30,10,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
13,26,1,1,2,2,1,3,3,2,3,3,2,2,1,2,2,1,2,3,2,3,3,2,3
31,25,1,1,2,2,1,3,3,2,1,3,2,2,1,1,2,1,2,3,2,3,3,2,1
2,1,2,1,2,2,1,3,3,2,3,3,2,3,1,3,2,1,3,1,1,3,3,2,1
12,20,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,1
18,22,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
25,13,2,1,1,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
26,30,2,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
32,23,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
10,17,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,1
24,19,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,2
27,16,3,1,3,2,1,3,3,1,3,3,2,1,1,2,2,1,2,3,2,3,3,2,1
28,31,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,1,3,2,2
2,23,2,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
26,22,2,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
10,13,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
12,1,1,1,2,2,1,3,3,2,3,3,2,3,1,3,2,1,3,1,1,3,3,2,1
18,31,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,1,3,2,2
24,20,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,1
25,19,2,1,1,2,1,2,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,2
27,30,3,1,3,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
28,16,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,2
32,17,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,3
1,27,3,1,3,2,1,3,1,1,3,3,2,3,1,3,2,1,3,3,1,3,3,2,3
13,28,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
16,24,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
17,12,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
22,2,1,1,2,2,1,3,3,2,3,3,2,2,1,2,2,1,3,3,2,3,3,2,1
23,18,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
30,25,1,1,2,2,1,3,3,2,3,3,2,2,1,1,2,1,2,3,2,3,3,2,3
31,10,1,1,2,2,1,3,3,2,1,3,2,1,1,2,2,1,3,3,2,3,3,2,2
20,26,1,1,2,2,1,2,3,2,3,3,2,2,1,2,2,1,2,3,2,3,3,2,2
19,32,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
1,30,3,1,3,2,1,3,1,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
2,25,2,1,2,2,1,3,3,2,3,3,2,2,1,1,2,1,2,3,2,3,3,2,1
24,23,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
26,10,2,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
27,20,3,1,3,2,1,3,3,1,3,3,2,1,1,2,2,1,2,3,2,3,3,2,3
32,22,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
12,28,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
17,18,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
31,16,1,1,2,2,1,3,3,2,1,3,2,1,1,2,2,1,2,3,2,3,3,2,3
13,19,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,2
26,23,2,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
16,2,1,1,2,2,1,2,3,2,3,3,2,2,1,2,2,1,3,3,2,3,3,2,3
18,26,1,1,2,2,1,3,3,2,3,3,2,2,1,2,2,1,2,3,2,3,3,2,2
19,17,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,3
20,32,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
22,13,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
25,12,2,1,1,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
28,27,1,1,2,2,1,3,3,2,3,3,2,3,1,3,2,1,3,3,1,3,3,2,2
30,31,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,1,3,2,1
23,1,1,1,2,2,1,3,3,2,3,3,2,3,1,3,2,1,3,1,1,3,3,2,3
16,13,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
17,23,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
19,22,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
24,26,1,1,2,2,1,3,3,2,3,3,2,2,1,2,2,1,2,3,2,3,3,2,3
28,25,1,1,2,2,1,3,3,2,3,3,2,2,1,1,2,1,2,3,2,3,3,2,1
30,20,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,2
31,12,1,1,2,2,1,3,3,2,1,3,2,1,1,2,2,1,3,3,2,3,3,2,3
32,1,1,1,2,2,1,3,3,2,3,3,2,3,1,3,2,1,3,1,1,3,3,2,3
10,2,1,1,2,2,1,3,3,2,3,3,2,2,1,2,2,1,3,3,2,3,3,2,2
27,18,3,1,3,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
2,28,2,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
12,32,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
13,24,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
18,19,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,2
20,10,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
22,30,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
23,27,1,1,2,2,1,3,3,2,3,3,2,3,1,3,2,1,3,3,1,3,3,2,1
25,16,2,1,1,2,1,2,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,2
26,17,2,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,2
1,19,3,1,3,2,1,3,1,1,3,3,2,1,1,2,2,1,2,3,2,3,3,2,2
2,32,2,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
13,27,1,1,2,2,1,3,3,2,3,3,2,3,1,3,2,1,3,3,1,3,3,2,3
18,30,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
20,17,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,3
23,31,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,1,3,2,2
25,24,2,1,1,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
26,28,2,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
12,10,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
22,16,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,3
17,25,1,1,2,2,1,3,3,1,3,3,2,2,1,1,2,1,3,3,2,1,3,2,2
24,1,1,1,2,2,1,3,3,1,3,3,2,3,1,3,2,1,3,3,1,3,3,2,1
27,2,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
28,23,1,1,2,2,1,3,2,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
30,13,1,1,2,2,1,3,3,2,1,1,2,1,1,2,2,1,3,3,2,3,3,2,3
31,20,2,1,1,2,1,2,1,2,1,3,2,2,1,1,2,1,2,3,2,3,3,2,2
32,18,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,2,3,2,3,3,2,3
10,22,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
16,26,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,1,2,2,3,3,2,2
19,12,1,1,1,2,1,3,3,2,3,3,2,1,1,2,2,1,3,1,2,3,3,2,3
2,24,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,3
12,27,1,1,2,2,1,3,1,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,1
13,32,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,1
20,19,2,1,1,2,1,2,3,2,3,3,2,1,1,1,2,1,3,3,2,3,3,2,1
22,28,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,2,2,3,3,2,1
23,30,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,1,1,2,2
25,10,2,1,1,2,1,3,3,2,1,3,2,1,1,2,2,1,3,3,2,3,3,2,3
26,31,1,1,2,2,1,1,2,2,3,3,2,2,1,1,2,1,2,1,2,1,3,2,2
1,17,3,1,3,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,1,3,3,2,3
18,16,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
10,24,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,1
16,20,1,1,2,2,1,3,3,2,3,3,2,2,1,1,2,1,2,3,2,3,3,2,2
17,13,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
19,23,1,1,1,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
27,25,1,1,2,2,1,3,3,1,3,3,2,2,1,1,2,1,3,3,2,1,3,2,2
30,2,1,1,2,2,1,3,3,2,1,1,2,1,1,2,2,1,3,3,2,3,3,2,1
31,22,2,1,1,2,1,2,1,2,1,3,2,1,1,2,2,1,3,3,2,3,3,2,1
32,26,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,1,2,2,3,3,2,3
10,1,1,1,2,2,1,3,3,2,3,3,2,3,1,3,2,1,3,3,1,3,3,2,2
28,18,1,1,2,2,1,3,2,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,1
24,12,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,3,1,2,3,3,2,1
1,31,3,1,3,2,1,3,3,1,3,3,2,2,1,1,2,1,2,1,2,1,3,2,2
2,19,1,1,2,2,1,3,3,2,3,3,2,1,1,1,2,1,3,3,2,3,3,2,3
22,17,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,1
25,32,2,1,1,2,1,3,3,2,1,3,2,1,1,2,2,1,3,3,1,3,3,2,1
26,27,1,1,2,2,1,1,2,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,1
1,16,3,1,3,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
12,30,1,1,2,2,1,3,1,2,3,3,2,1,1,2,2,1,3,3,2,1,1,2,2
13,31,1,1,2,2,1,3,3,2,3,3,2,2,1,1,2,1,2,1,2,1,3,2,2
18,24,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,2
20,28,2,1,1,2,1,2,3,2,3,3,2,1,1,2,2,1,3,2,2,3,3,2,1
23,10,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
1,25,3,1,3,2,1,3,3,1,3,3,2,2,1,1,2,1,3,3,2,1,3,2,2
12,2,1,1,2,2,1,3,1,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
13,18,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,3
19,10,1,1,1,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
22,20,1,1,2,2,1,3,3,2,3,3,2,2,1,1,2,1,2,3,2,3,3,2,1
23,26,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,1,2,2,3,3,2,2
31,27,2,1,1,2,1,2,1,2,1,3,2,1,1,2,2,1,3,3,1,3,3,2,2
32,24,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,1,3,3,2,1
17,16,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
30,28,1,1,2,2,1,3,3,2,1,1,2,1,1,2,2,1,3,2,2,3,3,2,3
10,32,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,2
20,13,2,1,1,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
24,17,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,1,3,3,2,2
25,23,2,1,1,2,1,3,3,2,1,3,2,1,1,2,2,1,3,3,2,3,3,2,2
26,1,1,1,2,2,1,1,2,2,3,3,2,3,1,3,2,1,3,3,1,3,3,2,3
27,22,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
28,19,1,1,2,2,1,3,2,2,3,3,2,1,1,1,2,1,3,3,2,3,3,2,2
2,31,1,1,2,2,1,3,3,2,3,3,2,2,1,1,2,1,2,1,2,1,3,2,2
18,12,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,1,2,3,3,2,2
16,30,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,1,1,2,3
16,27,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,2
1,2,3,1,3,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
13,25,1,1,2,2,1,3,3,2,3,3,2,2,1,1,2,1,3,3,2,1,3,2,2
20,12,2,1,1,2,1,2,3,2,3,3,2,1,1,2,2,1,3,1,2,3,3,2,2
22,18,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,3
23,32,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,3
30,26,1,1,2,2,1,3,3,2,1,1,2,1,1,2,2,1,1,2,2,3,3,2,2
17,10,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
19,24,1,1,1,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,2
31,28,2,1,1,2,1,2,1,2,1,3,2,1,1,2,2,1,3,2,2,3,3,2,3
10,30,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,1,1,2,2
12,23,1,1,2,2,1,3,1,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
18,20,1,1,2,2,1,2,3,2,3,3,2,2,1,1,2,1,2,3,2,3,3,2,2
24,22,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
25,31,2,1,1,2,1,3,3,2,1,3,2,2,1,1,2,1,2,1,2,1,3,2,3
26,13,1,1,2,2,1,1,2,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
27,19,1,1,2,2,1,3,3,1,3,3,2,1,1,1,2,1,3,3,2,3,3,2,2
32,16,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
28,1,1,1,2,2,1,3,2,2,3,3,2,3,1,3,2,1,3,3,1,3,3,2,2
2,17,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,3
20,24,2,1,1,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,1
22,26,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,1,2,2,3,3,2,2
23,2,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
30,27,1,1,2,2,1,3,3,2,1,1,2,1,1,2,2,1,3,3,1,3,3,2,2
16,28,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,2,2,3,3,2,2
19,25,1,1,1,2,1,3,3,2,3,3,2,2,1,1,2,1,3,3,2,1,3,2,2
2,22,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
12,17,1,1,2,2,1,3,1,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,2
18,23,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
24,16,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
25,30,2,1,1,2,1,3,3,2,1,3,2,1,1,2,2,1,3,3,2,1,1,2,1
27,1,1,1,2,2,1,3,3,1,3,3,2,3,1,3,2,1,3,3,1,3,3,2,3
10,31,1,1,2,2,1,3,3,2,3,3,2,2,1,1,2,1,2,1,2,1,3,2,2
26,20,1,1,2,2,1,1,2,2,3,3,2,2,1,1,2,1,2,3,2,3,3,2,1
28,13,1,1,2,2,1,3,2,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
32,19,1,1,2,2,1,3,3,1,3,3,2,1,1,1,2,1,3,3,2,3,3,2,2
1,23,3,1,3,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
12,25,1,1,2,2,1,3,1,2,3,3,2,2,1,1,2,1,3,3,2,1,3,2,2
17,19,1,1,2,2,1,3,3,1,3,3,2,1,1,1,2,1,3,3,2,3,3,2,2
24,10,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
26,18,1,1,2,2,1,1,2,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,3
27,28,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,3,2,2,3,3,2,3
31,30,2,1,1,2,1,2,1,2,1,3,2,1,1,2,2,1,3,3,2,1,1,2,2
32,20,1,1,2,2,1,3,3,1,3,3,2,2,1,1,2,1,2,3,2,3,3,2,2
2,16,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
13,22,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
20,27,2,1,1,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,1
23,24,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,3
25,2,2,1,1,2,1,3,3,2,1,3,2,1,1,2,2,1,3,3,2,3,3,2,3
30,1,1,1,2,2,1,3,3,2,1,1,2,3,1,3,2,1,3,3,1,3,3,2,3
10,26,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,1,2,2,3,3,2,2
16,31,1,1,2,2,1,3,3,2,3,3,2,2,1,1,2,1,2,1,2,1,3,2,1
19,13,1,1,1,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
22,32,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,1
28,12,1,1,2,2,1,3,2,2,3,3,2,1,1,2,2,1,3,1,2,3,3,2,1
18,17,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,3
1,20,3,1,3,2,1,3,3,1,3,3,2,2,1,1,2,1,2,3,2,3,3,2,2
2,13,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
12,22,1,1,2,2,1,3,1,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
23,16,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
24,31,1,1,2,2,1,3,3,1,3,3,2,2,1,1,2,1,2,1,2,1,3,2,1
19,26,1,1,1,2,1,3,3,2,3,3,2,1,1,2,2,1,1,2,2,3,3,2,3
25,18,2,1,1,2,1,3,3,2,1,3,2,1,1,2,2,1,2,3,2,3,3,2,3
1,12,3,1,3,2,1,3,3,1,3,3,2,1,1,2,2,1,3,1,2,3,3,2,1
13,10,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
17,32,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,1,3,3,2,2
31,18,2,1,1,2,1,2,1,2,1,3,2,1,1,2,2,1,2,3,2,3,3,2,1
13,1,1,1,2,2,1,3,3,2,3,3,2,3,1,3,2,1,3,3,1,3,3,2,3
20,23,2,1,1,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
22,25,1,1,2,2,1,3,3,2,3,3,2,2,1,1,2,1,3,3,2,1,3,2,3
26,12,1,1,2,2,1,1,2,2,3,3,2,1,1,2,2,1,3,1,2,3,3,2,2
27,24,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,1,3,3,2,1
30,19,1,1,2,2,1,3,3,2,1,1,2,1,1,1,2,1,3,3,2,3,3,2,1
31,32,2,1,1,2,1,2,1,2,1,3,2,1,1,2,2,1,3,3,1,3,3,2,2
16,10,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
28,17,1,1,2,2,1,3,2,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,2
18,2,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
12,13,1,1,2,2,1,3,1,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
17,31,1,1,2,2,1,3,3,1,3,3,2,2,1,1,2,1,2,1,2,1,3,2,2
19,16,1,1,1,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
24,30,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,1,1,2,3
25,20,2,1,1,2,1,3,3,2,1,3,2,2,1,1,2,1,2,3,2,3,3,2,2
32,28,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,3,2,2,3,3,2,1
1,18,3,1,3,2,1,3,3,1,3,3,2,1,1,2,2,1,2,3,2,3,3,2,1
10,27,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,2
23,22,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
2,26,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,1,2,2,3,3,2,2
13,23,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
20,2,2,1,1,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
22,1,1,1,2,2,1,3,3,2,3,3,2,3,1,3,2,1,3,3,1,3,3,2,3
27,17,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,1,3,3,2,1
28,24,1,1,2,2,1,3,2,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,2
30,32,1,1,2,2,1,3,3,2,1,1,2,1,1,2,2,1,3,3,1,3,3,2,3
31,19,2,1,1,2,1,2,1,2,1,3,2,1,1,1,2,1,3,3,2,3,3,2,1
16,12,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,1,2,3,3,2,1
18,10,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
26,25,1,1,2,2,1,1,2,2,3,3,2,2,1,1,2,1,3,3,2,1,3,2,1
17,30,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,1,1,2,2
32,27,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,1,3,3,2,3
10,28,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,2,2,3,3,2,1
2,10,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
12,31,1,1,2,2,1,3,1,2,3,3,2,2,1,1,2,1,2,1,2,1,3,2,2
13,16,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
18,27,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,2
20,30,2,1,1,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,1,1,2,2
22,19,1,1,2,2,1,3,3,2,3,3,2,1,1,1,2,1,3,3,2,3,3,2,3
25,28,2,1,1,2,1,3,3,2,1,3,2,1,1,2,2,1,3,2,2,3,3,2,3
26,24,1,1,2,2,1,1,2,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,1
1,32,3,1,3,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,1,3,3,2,2
23,17,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,3
10,12,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,1,2,3,3,2,2
16,22,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
17,20,1,1,2,2,1,3,3,1,3,3,2,2,1,1,2,1,2,3,2,3,3,2,3
19,1,1,1,1,2,1,3,3,2,3,3,2,3,1,3,2,1,3,3,1,3,3,2,3
24,25,1,1,2,2,1,3,3,1,3,3,2,2,1,1,2,1,3,3,2,1,3,2,1
27,13,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
28,26,1,1,2,2,1,3,2,2,3,3,2,1,1,2,2,1,1,2,2,3,3,2,2
30,18,1,1,2,2,1,3,3,2,1,1,2,1,1,2,2,1,2,3,2,3,3,2,1
31,23,2,1,1,2,1,2,1,2,1,3,2,1,1,2,2,1,3,3,2,3,3,2,2
32,2,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
1,2,3,1,3,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
16,25,1,1,2,2,1,3,3,2,3,3,2,2,1,1,2,1,3,3,2,1,3,2,2
20,12,2,1,1,2,1,2,3,2,3,3,2,1,1,2,2,1,3,1,2,3,3,2,1
26,13,1,1,2,2,1,1,2,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
27,18,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,2,3,2,3,3,2,3
30,24,1,1,2,2,1,3,3,2,1,1,2,1,1,2,2,1,3,3,1,3,3,2,3
31,9,2,1,1,2,1,2,1,2,1,3,2,1,1,1,2,1,3,3,2,3,3,2,2
10,14,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
11,28,1,1,2,2,2,3,3,2,3,1,2,1,1,2,2,1,3,2,2,3,3,2,3
